clef Stat;Date De Vente;Designation Article;Total Qte VEndue;Total ca vente HT;Total Ca Vente TTC;
0001466213516;15/12/2017;BUTTERNUT BIO;4.385;10.01;10.57;
0001466213516;16/12/2017;BUTTERNUT BIO;23.025;52.58;55.47;
0001466213516;21/12/2017;BUTTERNUT BIO;1.69;3.86;4.07;
0001466213516;22/12/2017;BUTTERNUT BIO;11.225;25.65;27.06;
0001466213516;23/12/2017;BUTTERNUT BIO;1.985;4.53;4.78;
0001466213517;08/09/2017;MELON BIO;9.88;31.41;33.13;
0001466213517;09/09/2017;MELON BIO;0.845;2.68;2.83;
0001466213517;15/09/2017;MELON BIO;3.575;10.9;11.49;
0001466213517;16/09/2017;MELON BIO;9.195;28.08;29.61;
0001466213517;22/09/2017;MELON BIO;9.65;29.46;31.09;
0001466213517;23/09/2017;MELON BIO;0.875;1.33;1.41;
0001466213517;29/09/2017;MELON BIO;10.49;32.01;33.77;
0001466213517;06/10/2017;MELON BIO;6.785;20.7;21.83;
0001466213517;07/10/2017;MELON BIO;5.88;17.94;18.93;
0001466213517;13/10/2017;MELON BIO;10.54;32.15;33.92;
0001466213517;14/10/2017;MELON BIO;2.69;7.77;8.19;
0001466213517;20/10/2017;MELON BIO;5.825;17.76;18.74;
0001466213517;21/10/2017;MELON BIO;1.025;3.13;3.3;
0001509838396;03/11/2017;SABLE A LA CHATAIGNE VRAC;0.24;4.74;5;
0001509838396;11/11/2017;SABLE A LA CHATAIGNE VRAC;0.28;5.53;5.84;
0001509838396;16/11/2017;SABLE A LA CHATAIGNE VRAC;0.05;0.99;1.04;
0001509838396;17/11/2017;SABLE A LA CHATAIGNE VRAC;0.185;3.65;3.86;
0001509838396;18/11/2017;SABLE A LA CHATAIGNE VRAC;0.055;1.09;1.15;
0001509838396;23/11/2017;SABLE A LA CHATAIGNE VRAC;0.419;8.27;8.73;
0001509838396;24/11/2017;SABLE A LA CHATAIGNE VRAC;0.076;1.49;1.58;
0001509838396;25/11/2017;SABLE A LA CHATAIGNE VRAC;0.845;16.69;17.6;
0001509838396;01/12/2017;SABLE A LA CHATAIGNE VRAC;0.15;2.97;3.13;
0001509838396;02/12/2017;SABLE A LA CHATAIGNE VRAC;0.407;8.04;8.49;
0001509838396;08/12/2017;SABLE A LA CHATAIGNE VRAC;0.13;2.57;2.71;
0001509838396;09/12/2017;SABLE A LA CHATAIGNE VRAC;0.116;2.29;2.42;
0001509838396;14/12/2017;SABLE A LA CHATAIGNE VRAC;0.197;3.89;4.11;
0001509838396;15/12/2017;SABLE A LA CHATAIGNE VRAC;0.764;15;15.82;
0001509838396;21/12/2017;SABLE A LA CHATAIGNE VRAC;0.053;1.04;1.1;
0001509838398;03/11/2017;SAUCISSON MINI ROSETTE;1.755;28.66;30.23;
0001509838398;10/11/2017;SAUCISSON MINI ROSETTE;1.405;22.86;24.12;
0001509838398;11/11/2017;SAUCISSON MINI ROSETTE;2.25;36.76;38.78;
0001509838398;18/11/2017;SAUCISSON MINI ROSETTE;0.515;8.41;8.87;
0001509838398;23/11/2017;SAUCISSON MINI ROSETTE;0.985;16.08;16.97;
0001509838398;24/11/2017;SAUCISSON MINI ROSETTE;1.245;20.35;21.46;
0001509838398;25/11/2017;SAUCISSON MINI ROSETTE;0.265;4.33;4.57;
0001509838398;30/11/2017;SAUCISSON MINI ROSETTE;0.95;15.52;16.37;
0001509838398;01/12/2017;SAUCISSON MINI ROSETTE;1.02;16.67;17.58;
0001509838398;02/12/2017;SAUCISSON MINI ROSETTE;1.94;31.69;33.43;
0001509838398;07/12/2017;SAUCISSON MINI ROSETTE;0.695;11.35;11.98;
0001509838398;08/12/2017;SAUCISSON MINI ROSETTE;0.245;4;4.22;
0001509838399;03/11/2017;SAUCISSON AU BLEU DES ALPES;0.425;7.35;7.75;
0001509838399;04/11/2017;SAUCISSON AU BLEU DES ALPES;0.45;7.78;8.2;
0001509838399;10/11/2017;SAUCISSON AU BLEU DES ALPES;0.62;10.72;11.31;
0001509838399;11/11/2017;SAUCISSON AU BLEU DES ALPES;0.42;7.26;7.66;
0001509838399;17/11/2017;SAUCISSON AU BLEU DES ALPES;0.205;3.55;3.74;
0001509838399;18/11/2017;SAUCISSON AU BLEU DES ALPES;0.425;7.35;7.75;
0001509838399;24/11/2017;SAUCISSON AU BLEU DES ALPES;0.88;15.22;16.05;
0001509838399;25/11/2017;SAUCISSON AU BLEU DES ALPES;0.195;3.37;3.56;
0001509838399;01/12/2017;SAUCISSON AU BLEU DES ALPES;0.36;6.21;6.56;
0001509838399;02/12/2017;SAUCISSON AU BLEU DES ALPES;0.565;9.77;10.31;
0001509838400;03/11/2017;SAUCISSON  AUX NOISETTES;0.915;15.83;16.7;
0001509838400;04/11/2017;SAUCISSON  AUX NOISETTES;0.455;7.87;8.3;
0001509838400;10/11/2017;SAUCISSON  AUX NOISETTES;0.65;11.24;11.85;
0001509838400;11/11/2017;SAUCISSON  AUX NOISETTES;0.44;7.61;8.02;
0001509838400;16/11/2017;SAUCISSON  AUX NOISETTES;0.441;7.63;8.04;
0001509838400;17/11/2017;SAUCISSON  AUX NOISETTES;0.64;11.15;11.76;
0001509838400;23/11/2017;SAUCISSON  AUX NOISETTES;0.215;3.72;3.92;
0001509838400;24/11/2017;SAUCISSON  AUX NOISETTES;1.025;17.75;18.7;
0001509838401;03/11/2017;SAUCISSON LE FERMIER HAUT ALPIN;0.585;7.58;8;
0001509838401;11/11/2017;SAUCISSON LE FERMIER HAUT ALPIN;0.55;7.13;7.52;
0001509838401;02/12/2017;SAUCISSON LE FERMIER HAUT ALPIN;0.895;11.61;12.25;
0001605859639;18/11/2017;TERRINE DE CAMPAGNE DE VEAU AUX NOIX;2;8.76;9.24;
0001605859639;23/11/2017;TERRINE DE CAMPAGNE DE VEAU AUX NOIX;1;4.38;4.62;
0001605859639;01/12/2017;TERRINE DE CAMPAGNE DE VEAU AUX NOIX;1;4.38;4.62;
0001605859640;15/12/2017;CAILLETTE DE VEAU AU CHOUX;1;6.16;6.5;
0001605859641;16/12/2017;SAUTE D AGNEAU AU CURRY;2;22.76;24.02;
0001605859643;23/11/2017;ORANGE BIO;5.765;14.47;15.27;
0001605859643;24/11/2017;ORANGE BIO;10.8;27.13;28.64;
0001605859643;25/11/2017;ORANGE BIO;17.69;44.45;46.9;
0001605859643;30/11/2017;ORANGE BIO;7.16;17.98;18.97;
0001605859643;01/12/2017;ORANGE BIO;8.375;21.04;22.19;
0001605859643;02/12/2017;ORANGE BIO;0.435;1.09;1.15;
0001605859643;07/12/2017;ORANGE BIO;15.675;39.35;41.51;
0001605859643;08/12/2017;ORANGE BIO;4.445;11.17;11.79;
0001605859643;14/12/2017;ORANGE BIO;12.105;30.41;32.08;
0001605859643;15/12/2017;ORANGE BIO;16.29;40.95;43.19;
0001605859643;22/12/2017;ORANGE BIO;2.11;5.31;5.6;
0001605859644;23/11/2017;FROMAGE A RACLETTE BIO;0.34;5.91;6.24;
0001605859644;24/11/2017;FROMAGE A RACLETTE BIO;0.695;12.1;12.76;
0001605859644;25/11/2017;FROMAGE A RACLETTE BIO;0.34;5.91;6.24;
0001605859644;01/12/2017;FROMAGE A RACLETTE BIO;1.985;34.55;36.44;
0001605859644;02/12/2017;FROMAGE A RACLETTE BIO;1.295;22.53;23.77;
0001605859644;08/12/2017;FROMAGE A RACLETTE BIO;1.82;31.66;33.41;
0001605859644;15/12/2017;FROMAGE A RACLETTE BIO;2.29;39.85;42.04;
0001605859644;23/12/2017;FROMAGE A RACLETTE BIO;0.695;12.09;12.76;
0001605859645;23/11/2017;MACHE RAISONNEE;0.875;10.82;11.42;
0001605859645;24/11/2017;MACHE RAISONNEE;1.105;13.67;14.41;
0001605859645;30/11/2017;MACHE RAISONNEE;1.55;19.19;20.24;
0001605859645;01/12/2017;MACHE RAISONNEE;2.045;25.31;26.7;
0001605859645;02/12/2017;MACHE RAISONNEE;0.465;5.75;6.07;
0001605859645;07/12/2017;MACHE RAISONNEE;0.255;3.15;3.33;
0001605859645;08/12/2017;MACHE RAISONNEE;0.27;3.34;3.52;
0001605859645;09/12/2017;MACHE RAISONNEE;0.48;5.93;6.26;
0001605859645;14/12/2017;MACHE RAISONNEE;1.51;18.67;19.71;
0001605859645;15/12/2017;MACHE RAISONNEE;1.765;21.83;23.03;
0001605859645;16/12/2017;MACHE RAISONNEE;0.845;10.47;11.04;
0001605859645;21/12/2017;MACHE RAISONNEE;0.345;4.27;4.5;
0001605859645;22/12/2017;MACHE RAISONNEE;0.435;5.38;5.68;
0001605859645;23/12/2017;MACHE RAISONNEE;0.99;12.25;12.92;
0001605859646;24/11/2017;BLETTES RAISONNEES;2.05;6.39;6.74;
0001605859646;25/11/2017;BLETTES RAISONNEES;1.38;4.29;4.52;
0001605859646;01/12/2017;BLETTES RAISONNEES;1.135;3.53;3.73;
0001605859646;02/12/2017;BLETTES RAISONNEES;0.6;1.59;1.67;
0001605859646;07/12/2017;BLETTES RAISONNEES;4.045;11.01;11.61;
0001605859646;08/12/2017;BLETTES RAISONNEES;1.915;5.99;6.31;
0001605859646;14/12/2017;BLETTES RAISONNEES;0.83;2.6;2.74;
0001605859646;15/12/2017;BLETTES RAISONNEES;4.25;13.25;13.98;
0001605859646;16/12/2017;BLETTES RAISONNEES;0.62;1.93;2.04;
0001605859646;21/12/2017;BLETTES RAISONNEES;1.775;5.54;5.84;
0001605859646;22/12/2017;BLETTES RAISONNEES;1.725;5.38;5.68;
0001605859646;23/12/2017;BLETTES RAISONNEES;1.555;4.84;5.11;
0001605859647;23/11/2017;EPINARDS RAISONNES;1.24;4.39;4.63;
0001605859647;24/11/2017;EPINARDS RAISONNES;1.855;6.57;6.93;
0001605859647;25/11/2017;EPINARDS RAISONNES;0.375;1.33;1.4;
0001605859647;30/11/2017;EPINARDS RAISONNES;3.235;11.48;12.1;
0001605859647;01/12/2017;EPINARDS RAISONNES;3.605;12.78;13.48;
0001605859647;07/12/2017;EPINARDS RAISONNES;1.57;5.55;5.86;
0001605859647;08/12/2017;EPINARDS RAISONNES;3.38;11.97;12.63;
0001605859647;09/12/2017;EPINARDS RAISONNES;3.205;11.36;11.99;
0001605859647;14/12/2017;EPINARDS RAISONNES;1.725;6.12;6.45;
0001605859647;15/12/2017;EPINARDS RAISONNES;2.98;10.55;11.14;
0001605859647;16/12/2017;EPINARDS RAISONNES;2.65;9.4;9.91;
0001605859647;21/12/2017;EPINARDS RAISONNES;1.15;4.08;4.3;
0001605859647;22/12/2017;EPINARDS RAISONNES;2.685;9.53;10.05;
0001605859647;23/12/2017;EPINARDS RAISONNES;3.05;10.8;11.4;
0001605859649;23/11/2017;CHOUX CABU BLANC BIO;3.15;7.2;7.59;
0001605859649;24/11/2017;CHOUX CABU BLANC BIO;2.915;6.65;7.01;
0001605859649;30/11/2017;CHOUX CABU BLANC BIO;0.26;0.6;0.63;
0001605859649;01/12/2017;CHOUX CABU BLANC BIO;1.865;4.26;4.5;
0001605859649;02/12/2017;CHOUX CABU BLANC BIO;3.285;7.51;7.92;
0001605859649;07/12/2017;CHOUX CABU BLANC BIO;3.715;8.49;8.96;
0001605859649;08/12/2017;CHOUX CABU BLANC BIO;2.645;6.04;6.38;
0001605859649;09/12/2017;CHOUX CABU BLANC BIO;1.615;3.6;3.8;
0001605859649;14/12/2017;CHOUX CABU BLANC BIO;2.18;4.99;5.26;
0001605859649;15/12/2017;CHOUX CABU BLANC BIO;5.585;12.76;13.46;
0001605859649;16/12/2017;CHOUX CABU BLANC BIO;3.035;6.93;7.31;
0001605859649;22/12/2017;CHOUX CABU BLANC BIO;1.42;3.24;3.42;
0001605859649;31/12/2017;CHOUX CABU BLANC BIO;0.64;1.24;1.31;
0001605859650;30/11/2017;CHOUX FRISE DEANDON BIO;0.57;1.3;1.37;
0001605859650;01/12/2017;CHOUX FRISE DEANDON BIO;2.495;5.7;6.01;
0001605859650;07/12/2017;CHOUX FRISE DEANDON BIO;1.68;3.84;4.05;
0001605859650;08/12/2017;CHOUX FRISE DEANDON BIO;1.515;3.46;3.65;
0001605859650;23/12/2017;CHOUX FRISE DEANDON BIO;1.62;3.7;3.9;
0001605859651;23/11/2017;FAISSELLES PAR 6 BIO;1;3.83;4.04;
0001605859651;24/11/2017;FAISSELLES PAR 6 BIO;1;3.83;4.04;
0001605859651;25/11/2017;FAISSELLES PAR 6 BIO;7;26.81;28.28;
0001605859651;01/12/2017;FAISSELLES PAR 6 BIO;1;3.83;4.04;
0001956929727;16/11/2017;CHICOREE PAIN DE SUCRE;1.305;4.17;4.4;
0001956929727;17/11/2017;CHICOREE PAIN DE SUCRE;1.705;5.46;5.75;
0001956929727;18/11/2017;CHICOREE PAIN DE SUCRE;0.915;2.93;3.09;
0001956929727;25/11/2017;CHICOREE PAIN DE SUCRE;1.985;6.33;6.68;
0001956929727;15/12/2017;CHICOREE PAIN DE SUCRE;0.315;1;1.06;
0001956929727;16/12/2017;CHICOREE PAIN DE SUCRE;0.175;0.56;0.59;
0002027428777;23/11/2017;PAS EN MAG --> JUS DE POMME COING;1;2.46;2.6;
0002027428777;25/11/2017;PAS EN MAG --> JUS DE POMME COING;2;4.92;5.2;
0002027428777;02/12/2017;PAS EN MAG --> JUS DE POMME COING;2;4.92;5.2;
0002027428777;14/12/2017;PAS EN MAG --> JUS DE POMME COING;2;4.92;5.2;
0002027428777;22/12/2017;PAS EN MAG --> JUS DE POMME COING;2;4.92;5.2;
0002027428778;25/11/2017;JUS DE POMME 1L;1;2.14;2.26;
0002027428778;01/12/2017;JUS DE POMME 1L;1;2.14;2.26;
0002027428778;02/12/2017;JUS DE POMME 1L;1;2.14;2.26;
0002027428778;08/12/2017;JUS DE POMME 1L;1;2.14;2.26;
0002027428778;14/12/2017;JUS DE POMME 1L;1;2.14;2.26;
0002027428778;15/12/2017;JUS DE POMME 1L;2;4.28;4.52;
0002027428778;16/12/2017;JUS DE POMME 1L;4;8.56;9.04;
0002027428778;22/12/2017;JUS DE POMME 1L;1;2.14;2.26;
0002027428780;15/12/2017;NOIX DE CAJOU VRAC SCOP EPICE;0.31;5.81;6.13;
0002027428780;16/12/2017;NOIX DE CAJOU VRAC SCOP EPICE;0.813;15.23;16.07;
0002027428780;22/12/2017;NOIX DE CAJOU VRAC SCOP EPICE;0.199;3.73;3.93;
0002027428780;23/12/2017;NOIX DE CAJOU VRAC SCOP EPICE;1.133;21.24;22.41;
0002027428783;25/11/2017;GNOCCHIS BLANCS BIO VRAC;1.684;2.6;2.74;
0002027428783;30/11/2017;GNOCCHIS BLANCS BIO VRAC;1.12;1.74;1.83;
0002027428783;01/12/2017;GNOCCHIS BLANCS BIO VRAC;2.202;3.4;3.59;
0002027428783;02/12/2017;GNOCCHIS BLANCS BIO VRAC;5.077;7.84;8.28;
0002027428783;15/12/2017;GNOCCHIS BLANCS BIO VRAC;2.9;4.49;4.73;
0002027428783;16/12/2017;GNOCCHIS BLANCS BIO VRAC;0.654;1.01;1.07;
0002027428783;22/12/2017;GNOCCHIS BLANCS BIO VRAC;0.985;1.52;1.6;
0002027428783;23/12/2017;GNOCCHIS BLANCS BIO VRAC;1.95;3.02;3.18;
0002027428784;30/11/2017;FROMAGE FRAIS - FAISSELLE INDIVIDUELLE;2;1.14;1.2;
0002027428784;01/12/2017;FROMAGE FRAIS - FAISSELLE INDIVIDUELLE;12;6.84;7.2;
0002027428784;02/12/2017;FROMAGE FRAIS - FAISSELLE INDIVIDUELLE;11;6.25;6.6;
0002027428784;07/12/2017;FROMAGE FRAIS - FAISSELLE INDIVIDUELLE;2;1.14;1.2;
0002027428784;08/12/2017;FROMAGE FRAIS - FAISSELLE INDIVIDUELLE;5;2.85;3;
0002027428784;09/12/2017;FROMAGE FRAIS - FAISSELLE INDIVIDUELLE;13;7.41;7.8;
0002027428784;12/12/2017;FROMAGE FRAIS - FAISSELLE INDIVIDUELLE;1;0.57;0.6;
0002027428784;15/12/2017;FROMAGE FRAIS - FAISSELLE INDIVIDUELLE;11;6.25;6.6;
0002027428784;16/12/2017;FROMAGE FRAIS - FAISSELLE INDIVIDUELLE;14;7.96;8.4;
0002027428784;21/12/2017;FROMAGE FRAIS - FAISSELLE INDIVIDUELLE;4;2.28;2.4;
0002027428784;22/12/2017;FROMAGE FRAIS - FAISSELLE INDIVIDUELLE;12;6.83;7.2;
0002027428784;23/12/2017;FROMAGE FRAIS - FAISSELLE INDIVIDUELLE;6;2.9;3.06;
0002027428784;31/12/2017;FROMAGE FRAIS - FAISSELLE INDIVIDUELLE;7;3.98;4.2;
0002027428785;30/11/2017;LE POSTILLON;8;22.72;24;
0002027428785;01/12/2017;LE POSTILLON;4;11.36;12;
0002027428785;02/12/2017;LE POSTILLON;1;2.84;3;
0002027428785;06/12/2017;LE POSTILLON;1;2.84;3;
0002027428785;08/12/2017;LE POSTILLON;1;2.84;3;
0002027428785;09/12/2017;LE POSTILLON;4;11.36;12;
0002027428785;15/12/2017;LE POSTILLON;1;2.84;3;
0002027428785;16/12/2017;LE POSTILLON;4;11.36;12;
0002027428785;22/12/2017;LE POSTILLON;1;2.84;3;
0002027428785;23/12/2017;LE POSTILLON;1;2.84;3;
0002027428785;31/12/2017;LE POSTILLON;1;2.84;3;
0002965538635;29/09/2017;COURGETTE RAISONNEE;15.745;45.37;47.88;
0002965538635;30/09/2017;COURGETTE RAISONNEE;3.025;8.69;9.17;
0002965538635;06/10/2017;COURGETTE RAISONNEE;20.915;60.27;63.59;
0002965538635;13/10/2017;COURGETTE RAISONNEE;17.41;50.17;52.93;
0002965538635;14/10/2017;COURGETTE RAISONNEE;2.53;7.29;7.69;
0002965538635;20/10/2017;COURGETTE RAISONNEE;20.06;57.81;60.98;
0002965538635;21/10/2017;COURGETTE RAISONNEE;0.2;0.58;0.61;
0002965538635;27/10/2017;COURGETTE RAISONNEE;20.125;58.01;61.18;
0002965538635;28/10/2017;COURGETTE RAISONNEE;0.3;0.86;0.91;
0002965538635;03/11/2017;COURGETTE RAISONNEE;18.635;53.71;56.68;
0002965538635;04/11/2017;COURGETTE RAISONNEE;1.215;3.5;3.69;
0004432055508;07/12/2017;LE JOURNAL L AGE DE FAIRE;1;1.42;1.5;
0004432055508;09/12/2017;LE JOURNAL L AGE DE FAIRE;1;1.42;1.5;
0004432055508;14/12/2017;LE JOURNAL L AGE DE FAIRE;1;1.42;1.5;
0004432055508;15/12/2017;LE JOURNAL L AGE DE FAIRE;1;1.42;1.5;
0006689624377;16/09/2017;CROZET 100% FRANCE BIO;0.295;1.83;1.93;
0006689624377;23/09/2017;CROZET 100% FRANCE BIO;0.815;5.04;5.32;
0006689624377;27/09/2017;CROZET 100% FRANCE BIO;1.045;6.46;6.82;
0006689624377;29/09/2017;CROZET 100% FRANCE BIO;1.045;6.46;6.82;
0006689624377;06/10/2017;CROZET 100% FRANCE BIO;0.46;2.84;3;
0006689624377;07/10/2017;CROZET 100% FRANCE BIO;0.495;3.06;3.23;
0006689624377;13/10/2017;CROZET 100% FRANCE BIO;1.54;9.55;10.07;
0006689624377;14/10/2017;CROZET 100% FRANCE BIO;0.831;5.13;5.42;
0006689624377;20/10/2017;CROZET 100% FRANCE BIO;2.324;14.38;15.18;
0006689624377;21/10/2017;CROZET 100% FRANCE BIO;0.44;2.72;2.87;
0006689624377;25/10/2017;CROZET 100% FRANCE BIO;0.456;2.82;2.98;
0006689624377;26/10/2017;CROZET 100% FRANCE BIO;0.262;1.62;1.71;
0006689624377;27/10/2017;CROZET 100% FRANCE BIO;2.17;13.43;14.16;
0006689624377;28/10/2017;CROZET 100% FRANCE BIO;0.33;2.04;2.15;
0006689624377;03/11/2017;CROZET 100% FRANCE BIO;0.15;0.93;0.98;
0006689624377;04/11/2017;CROZET 100% FRANCE BIO;0.545;3.37;3.56;
0006689624377;09/11/2017;CROZET 100% FRANCE BIO;0.98;6.07;6.4;
0006689624377;10/11/2017;CROZET 100% FRANCE BIO;0.815;5.05;5.33;
0006689624377;11/11/2017;CROZET 100% FRANCE BIO;1.04;6.43;6.79;
0006689624377;16/11/2017;CROZET 100% FRANCE BIO;1.562;9.67;10.2;
0006689624377;18/11/2017;CROZET 100% FRANCE BIO;1.399;8.65;9.13;
0006689624377;25/11/2017;CROZET 100% FRANCE BIO;1.494;9.25;9.75;
0006689624377;01/12/2017;CROZET 100% FRANCE BIO;0.4;2.47;2.61;
0006689624377;02/12/2017;CROZET 100% FRANCE BIO;1.474;9.13;9.63;
0006689624377;08/12/2017;CROZET 100% FRANCE BIO;2.343;14.49;15.29;
0006689624377;09/12/2017;CROZET 100% FRANCE BIO;0.947;5.87;6.19;
0006689624377;14/12/2017;CROZET 100% FRANCE BIO;0.526;3.25;3.43;
0006689624377;15/12/2017;CROZET 100% FRANCE BIO;1.102;6.81;7.19;
0006689624377;16/12/2017;CROZET 100% FRANCE BIO;1.063;6.58;6.94;
0006689624377;22/12/2017;CROZET 100% FRANCE BIO;1.19;7.36;7.77;
0006689624377;23/12/2017;CROZET 100% FRANCE BIO;0.922;5.71;6.02;
0006689624377;31/12/2017;CROZET 100% FRANCE BIO;0.995;6.15;6.49;
0007078044400;21/12/2017;CITRONS LA GALLINE;0.305;0.68;0.72;
0007078044400;22/12/2017;CITRONS LA GALLINE;1.4;3.12;3.3;
0007078044400;23/12/2017;CITRONS LA GALLINE;0.11;0.25;0.26;
0007078044400;31/12/2017;CITRONS LA GALLINE;0.24;0.45;0.48;
0007267958747;22/09/2017;POIS CASSE VERTS;0.87;3.26;3.44;
0007267958747;23/09/2017;POIS CASSE VERTS;1.321;4.95;5.22;
0007267958747;29/09/2017;POIS CASSE VERTS;1.05;3.93;4.15;
0007267958747;30/09/2017;POIS CASSE VERTS;0.28;1.05;1.11;
0007267958747;06/10/2017;POIS CASSE VERTS;0.4;1.5;1.58;
0007267958747;07/10/2017;POIS CASSE VERTS;0.39;1.46;1.54;
0007267958747;13/10/2017;POIS CASSE VERTS;0.217;0.82;0.86;
0007267958747;28/10/2017;POIS CASSE VERTS;0.373;1.39;1.47;
0007267958747;03/11/2017;POIS CASSE VERTS;0.31;1.16;1.22;
0007267958747;10/11/2017;POIS CASSE VERTS;0.682;2.56;2.71;
0007267958747;11/11/2017;POIS CASSE VERTS;0.359;1.35;1.42;
0007267958747;17/11/2017;POIS CASSE VERTS;1.289;4.82;5.09;
0007267958747;18/11/2017;POIS CASSE VERTS;1.045;3.91;4.13;
0007267958747;24/11/2017;POIS CASSE VERTS;1.645;6.16;6.49;
0007267958747;25/11/2017;POIS CASSE VERTS;1.321;4.95;5.22;
0007267958747;30/11/2017;POIS CASSE VERTS;0.41;1.54;1.62;
0007267958747;01/12/2017;POIS CASSE VERTS;0.375;1.4;1.48;
0007267958747;02/12/2017;POIS CASSE VERTS;0.485;1.82;1.92;
0007267958747;07/12/2017;POIS CASSE VERTS;0.285;1.07;1.13;
0007267958747;08/12/2017;POIS CASSE VERTS;0.43;1.61;1.7;
0007267958747;09/12/2017;POIS CASSE VERTS;1.065;3.98;4.21;
0007296225476;29/09/2017;CAROTTES RAISONNEES;11.07;22.57;23.79;
0007296225476;30/09/2017;CAROTTES RAISONNEES;5.22;10.61;11.2;
0007296225476;05/10/2017;CAROTTES RAISONNEES;0.595;1.21;1.28;
0007296225476;06/10/2017;CAROTTES RAISONNEES;23.57;48.06;50.69;
0007296225476;07/10/2017;CAROTTES RAISONNEES;6.615;11.94;12.6;
0007296225476;13/10/2017;CAROTTES RAISONNEES;19.97;40.67;42.91;
0007296225476;14/10/2017;CAROTTES RAISONNEES;10.215;20.27;21.38;
0007296225476;20/10/2017;CAROTTES RAISONNEES;15.075;30.74;32.43;
0007296225476;21/10/2017;CAROTTES RAISONNEES;4.155;8.49;8.94;
0007296225476;25/10/2017;CAROTTES RAISONNEES;0.485;0.99;1.04;
0007296225476;26/10/2017;CAROTTES RAISONNEES;2.145;4.37;4.61;
0007296225476;27/10/2017;CAROTTES RAISONNEES;10.55;21.54;22.71;
0007296225476;28/10/2017;CAROTTES RAISONNEES;10.675;21.73;22.94;
0007296225476;03/11/2017;CAROTTES RAISONNEES;19.89;40.32;42.51;
0007296225476;04/11/2017;CAROTTES RAISONNEES;11.235;22.65;23.91;
0007296225476;10/11/2017;CAROTTES RAISONNEES;15.905;32.44;34.2;
0007296225476;11/11/2017;CAROTTES RAISONNEES;11.855;24.16;25.49;
0007296225476;16/11/2017;CAROTTES RAISONNEES;9.57;19.5;20.57;
0007296225476;17/11/2017;CAROTTES RAISONNEES;13.62;27.66;29.15;
0007296225476;18/11/2017;CAROTTES RAISONNEES;18.2;37.09;39.12;
0007296225476;23/11/2017;CAROTTES RAISONNEES;12.925;26.33;27.78;
0007296225476;24/11/2017;CAROTTES RAISONNEES;16.99;34.59;36.52;
0007296225476;25/11/2017;CAROTTES RAISONNEES;8.28;16.54;17.45;
0007296225476;28/11/2017;CAROTTES RAISONNEES;-0.0000000000000001110223024625;0;0;
0007296225476;29/11/2017;CAROTTES RAISONNEES;-0.0000000000000001110223024625;0;0;
0007296225476;30/11/2017;CAROTTES RAISONNEES;11.345;23.12;24.38;
0007296225476;01/12/2017;CAROTTES RAISONNEES;17.335;35.07;37.01;
0007296225476;02/12/2017;CAROTTES RAISONNEES;11.105;22.62;23.87;
0007296225476;07/12/2017;CAROTTES RAISONNEES;12.055;24.47;25.79;
0007296225476;08/12/2017;CAROTTES RAISONNEES;12.29;25.05;26.42;
0007296225476;09/12/2017;CAROTTES RAISONNEES;11.74;23.95;25.25;
0007296225476;14/12/2017;CAROTTES RAISONNEES;10.09;20.56;21.69;
0007296225476;15/12/2017;CAROTTES RAISONNEES;22.835;46.55;49.11;
0007296225476;16/12/2017;CAROTTES RAISONNEES;5.035;10.26;10.81;
0007296225476;21/12/2017;CAROTTES RAISONNEES;6.405;13.04;13.77;
0007296225476;22/12/2017;CAROTTES RAISONNEES;6.63;13.51;14.25;
0007296225476;23/12/2017;CAROTTES RAISONNEES;5.475;11.15;11.76;
0007296225476;31/12/2017;CAROTTES RAISONNEES;1.285;2.46;2.6;
0007894862486;07/12/2017;PAIN D EPICE;1;13.18;13.9;
0007894862486;09/12/2017;PAIN D EPICE;4;52.72;55.6;
0007894862486;14/12/2017;PAIN D EPICE;2;22.4;23.62;
0007894862486;15/12/2017;PAIN D EPICE;2;22.4;23.62;
0008486025432;29/09/2017;VIN BLANC BIO COMBE DES AVAUX;1;5.24;6.29;
0008486025432;30/09/2017;VIN BLANC BIO COMBE DES AVAUX;2;10.48;12.58;
0008486025432;05/10/2017;VIN BLANC BIO COMBE DES AVAUX;1;5.24;6.29;
0008486025432;06/10/2017;VIN BLANC BIO COMBE DES AVAUX;1;5.24;6.29;
0008486025432;13/10/2017;VIN BLANC BIO COMBE DES AVAUX;1;5.24;6.29;
0008486025432;20/10/2017;VIN BLANC BIO COMBE DES AVAUX;1;5.24;6.29;
0008486025432;03/11/2017;VIN BLANC BIO COMBE DES AVAUX;1;5.24;6.29;
0008486025432;10/11/2017;VIN BLANC BIO COMBE DES AVAUX;1;5.24;6.29;
0008486025432;18/11/2017;VIN BLANC BIO COMBE DES AVAUX;1;5.24;6.29;
0008486025432;22/11/2017;VIN BLANC BIO COMBE DES AVAUX;1;5.24;6.29;
0008486025432;23/11/2017;VIN BLANC BIO COMBE DES AVAUX;1;5.24;6.29;
0008486025432;25/11/2017;VIN BLANC BIO COMBE DES AVAUX;5;26.2;31.45;
0008486025432;01/12/2017;VIN BLANC BIO COMBE DES AVAUX;2;10.48;12.58;
0008486025432;02/12/2017;VIN BLANC BIO COMBE DES AVAUX;1;5.24;6.29;
0008486025432;06/12/2017;VIN BLANC BIO COMBE DES AVAUX;1;5.24;6.29;
0008486025432;07/12/2017;VIN BLANC BIO COMBE DES AVAUX;1;5.24;6.29;
